time, Quad.Pos.Y, Quad.Est.Y, Quad.Vel.Y, Quad.Est.VY
0.005000,-0.000000,-0.000010,-0.000002,-0.001954
0.010000,-0.000000,-0.000010,-0.000027,-0.001286
0.015000,-0.000000,-0.000020,-0.000092,-0.000497
0.020000,-0.000001,-0.000081,-0.000211,-0.010298
0.025000,-0.000003,-0.000139,-0.000377,-0.009250
0.030000,-0.000005,-0.000181,-0.000563,-0.008871
0.035000,-0.000009,-0.000231,-0.000738,-0.007773
0.040000,-0.000013,-0.000243,-0.000875,-0.006141
0.045000,-0.000017,-0.000276,-0.000953,-0.006014
0.050000,-0.000022,-0.000282,-0.000958,-0.002311
0.055000,-0.000027,-0.000300,-0.000882,-0.005114
0.060000,-0.000031,-0.000524,-0.000733,-0.013564
0.065000,-0.000034,-0.000600,-0.000523,-0.015194
0.070000,-0.000036,-0.000578,-0.000253,-0.011345
0.075000,-0.000036,-0.000638,0.000084,-0.008581
0.080000,-0.000034,-0.000321,0.000491,0.004513
0.085000,-0.000030,-0.000292,0.000958,0.004863
0.090000,-0.000024,0.000074,0.001455,0.015239
0.095000,-0.000015,0.000165,0.001938,0.013808
0.100000,-0.000004,0.000371,0.002369,0.017934
0.105000,0.000009,0.003229,0.002793,0.115894
0.110000,0.000024,0.003710,0.003164,0.112969
0.115000,0.000040,0.004380,0.003354,0.111769
0.120000,0.000057,0.004826,0.003234,0.110714
0.125000,0.000072,0.005496,0.002714,0.112738
0.130000,0.000083,0.005957,0.001757,0.113187
0.135000,0.000087,0.006638,0.000381,0.113229
0.140000,0.000084,0.007093,-0.001388,0.110712
0.145000,0.000071,0.007751,-0.003501,0.106986
0.150000,0.000046,0.008118,-0.005884,0.103342
0.155000,0.000009,0.008728,-0.008495,0.097211
0.160000,-0.000042,0.008917,-0.011283,0.089625
0.165000,-0.000107,0.009451,-0.014185,0.086153
0.170000,-0.000186,0.009785,-0.017169,0.079882
0.175000,-0.000281,0.010253,-0.020214,0.075031
0.180000,-0.000392,0.010603,-0.023328,0.073875
0.185000,-0.000518,0.011048,-0.026480,0.072553
0.190000,-0.000660,0.011471,-0.029619,0.069821
0.195000,-0.000817,0.011883,-0.032784,0.066576
0.200000,-0.000991,0.012202,-0.035980,0.065808
0.205000,-0.001180,0.001184,-0.038919,0.018321
0.210000,-0.001382,0.001250,-0.041501,0.013677
0.215000,-0.001597,0.001328,-0.043818,0.013023
0.220000,-0.001822,0.001382,-0.045952,0.012466
0.225000,-0.002058,0.001449,-0.047898,0.009653
0.230000,-0.002303,0.001478,-0.049691,0.004714
0.235000,-0.002556,0.001510,-0.051365,0.005776
0.240000,-0.002818,0.001559,-0.052929,0.005427
0.245000,-0.003087,0.001596,-0.054438,0.006457
0.250000,-0.003364,0.001459,-0.055905,-0.003367
0.255000,-0.003648,0.001431,-0.057377,-0.005923
0.260000,-0.003939,0.001181,-0.058870,-0.015883
0.265000,-0.004238,0.001078,-0.060305,-0.020536
0.270000,-0.004543,0.001071,-0.061677,-0.018029
0.275000,-0.004856,0.000954,-0.062992,-0.022711
0.280000,-0.005174,0.000894,-0.064223,-0.025835
0.285000,-0.005499,0.000729,-0.065359,-0.029988
0.290000,-0.005829,0.000610,-0.066390,-0.034076
0.295000,-0.006164,0.000400,-0.067320,-0.035560
0.300000,-0.006503,0.000156,-0.068144,-0.037887
0.305000,-0.006846,-0.010008,-0.068833,-0.059776
0.310000,-0.007191,-0.010394,-0.069362,-0.057367
0.314999,-0.007539,-0.010734,-0.069703,-0.059175
0.319999,-0.007888,-0.011040,-0.069843,-0.056910
0.324999,-0.008238,-0.011386,-0.069776,-0.056136
0.329999,-0.008586,-0.011560,-0.069505,-0.063150
0.334999,-0.008932,-0.011934,-0.069032,-0.061612
0.339999,-0.009275,-0.012214,-0.068373,-0.077962
0.344999,-0.009614,-0.012683,-0.067521,-0.079514
0.349999,-0.009949,-0.013049,-0.066480,-0.085202
0.354999,-0.010278,-0.013559,-0.065291,-0.084675
0.359999,-0.010600,-0.013938,-0.063890,-0.087515
0.364999,-0.010915,-0.014466,-0.062311,-0.091758
0.369999,-0.011221,-0.014656,-0.060509,-0.086923
0.374999,-0.011518,-0.015176,-0.058446,-0.085103
0.379999,-0.011803,-0.015498,-0.056095,-0.083643
0.384999,-0.012076,-0.015998,-0.053488,-0.082031
0.389999,-0.012335,-0.016375,-0.050594,-0.083804
0.394998,-0.012578,-0.016876,-0.047498,-0.082939
0.399998,-0.012806,-0.016826,-0.044319,-0.069723
0.404998,-0.013017,-0.009211,-0.040481,0.003652
0.409998,-0.013206,-0.009254,-0.036011,0.008248
0.414998,-0.013372,-0.009199,-0.031337,0.011669
0.419998,-0.013514,-0.009241,-0.026519,0.018845
0.424998,-0.013632,-0.009118,-0.021710,0.024613
0.429998,-0.013727,-0.008989,-0.017065,0.024432
0.434998,-0.013799,-0.008843,-0.012629,0.024834
0.439998,-0.013849,-0.008729,-0.008422,0.021482
0.444998,-0.013880,-0.008587,-0.004507,0.026809
0.449998,-0.013891,-0.008601,-0.000897,0.012394
0.454998,-0.013886,-0.008514,0.002396,0.019438
0.459998,-0.013865,-0.008425,0.005299,0.023997
0.464998,-0.013831,-0.008273,0.007830,0.028509
0.469997,-0.013785,-0.007701,0.010052,0.050584
0.474997,-0.013728,-0.007402,0.011991,0.052686
0.479997,-0.013663,-0.006865,0.013641,0.066926
0.484997,-0.013591,-0.006470,0.015059,0.066553
0.489997,-0.013512,-0.006400,0.016247,0.062995
0.494997,-0.013428,-0.006033,0.017186,0.060107
0.499997,-0.013340,-0.005625,0.017877,0.061744
0.504997,-0.013249,-0.003207,0.018351,0.091116
0.509997,-0.013156,-0.002929,0.018597,0.092037
0.514997,-0.013063,-0.002378,0.018613,0.091390
0.519997,-0.012971,-0.002033,0.018394,0.091338
0.524997,-0.012880,-0.001489,0.017955,0.088261
0.529997,-0.012792,-0.001132,0.017308,0.087044
0.534997,-0.012708,-0.000613,0.016459,0.084036
0.539997,-0.012629,-0.000273,0.015382,0.081224
0.544997,-0.012556,0.000205,0.014033,0.075907
0.549996,-0.012490,0.000537,0.012347,0.078885
0.554996,-0.012434,0.000994,0.010367,0.071798
0.559996,-0.012389,0.001397,0.008064,0.076064
0.564996,-0.012357,0.001850,0.005458,0.071942
0.569996,-0.012338,0.001871,0.002701,0.057069
0.574996,-0.012333,0.002200,-0.000284,0.049803
0.579996,-0.012344,0.002383,-0.003599,0.045819
0.584996,-0.012372,0.002652,-0.006991,0.043519
0.589996,-0.012418,0.002564,-0.010674,0.033487
0.594996,-0.012483,0.002750,-0.014508,0.025829
0.599996,-0.012567,0.002558,-0.018354,0.013422
0.604996,-0.012671,0.018417,-0.022222,0.002886
0.609996,-0.012793,0.018495,-0.025925,-0.002825
0.614996,-0.012933,0.018464,-0.029547,-0.010135
0.619996,-0.013092,0.018395,-0.033058,-0.012535
0.624996,-0.013267,0.018304,-0.036457,-0.019774
0.629995,-0.013459,0.018279,-0.039648,-0.027642
0.634995,-0.013667,0.018105,-0.042768,-0.031222
0.639995,-0.013890,0.017990,-0.045864,-0.043697
0.644995,-0.014128,0.017714,-0.048890,-0.049046
0.649995,-0.014382,0.017556,-0.051807,-0.046895
0.654995,-0.014649,0.017273,-0.054684,-0.049294
0.659995,-0.014931,0.017089,-0.057451,-0.050094
0.664995,-0.015226,0.016775,-0.060122,-0.055086
0.669995,-0.015535,0.016458,-0.062797,-0.062840
0.674995,-0.015857,0.016069,-0.065367,-0.069404
0.679995,-0.016191,0.015384,-0.067770,-0.086189
0.684995,-0.016537,0.014858,-0.069998,-0.091382
0.689995,-0.016893,0.014914,-0.072054,-0.079580
0.694995,-0.017259,0.014428,-0.073942,-0.081915
0.699995,-0.017634,0.013520,-0.075637,-0.100418
0.704994,-0.018017,0.015214,-0.077331,-0.104046
0.709994,-0.018409,0.014565,-0.079057,-0.099665
0.714994,-0.018809,0.013952,-0.080787,-0.104362
0.719994,-0.019218,0.013588,-0.082523,-0.109424
0.724994,-0.019636,0.012924,-0.084233,-0.112312
0.729994,-0.020062,0.012520,-0.085894,-0.117209
0.734994,-0.020496,0.011806,-0.087461,-0.122072
0.739994,-0.020938,0.011278,-0.088900,-0.118124
0.744994,-0.021387,0.010563,-0.090192,-0.120394
0.749994,-0.021841,0.010079,-0.091323,-0.121626
0.754994,-0.022301,0.009342,-0.092301,-0.125926
0.759994,-0.022765,0.008855,-0.093127,-0.128292
0.764994,-0.023232,0.008075,-0.093807,-0.130186
0.769994,-0.023703,0.007641,-0.094353,-0.123803
0.774994,-0.024176,0.006890,-0.094798,-0.125113
0.779994,-0.024651,0.006436,-0.095144,-0.124126
0.784993,-0.025128,0.005692,-0.095372,-0.121965
0.789993,-0.025605,0.005078,-0.095444,-0.126199
0.794993,-0.026082,0.004315,-0.095319,-0.129962
0.799993,-0.026557,0.003602,-0.094961,-0.135353
0.804993,-0.027030,0.018058,-0.094286,-0.064489
0.809993,-0.027499,0.017513,-0.093243,-0.057653
0.814993,-0.027961,0.017169,-0.091896,-0.056425
0.819993,-0.028416,0.016634,-0.090397,-0.047008
0.824993,-0.028864,0.016351,-0.088917,-0.048194
0.829993,-0.029304,0.016243,-0.087596,-0.049774
0.834993,-0.029739,0.015950,-0.086567,-0.045594
0.839993,-0.030170,0.015736,-0.085930,-0.042144
0.844993,-0.030599,0.015483,-0.085751,-0.041736
0.849993,-0.031028,0.015307,-0.086045,-0.040971
0.854993,-0.031460,0.015064,-0.086792,-0.040035
0.859993,-0.031898,0.014908,-0.087913,-0.040417
0.864992,-0.032341,0.014673,-0.089338,-0.038806
0.869992,-0.032793,0.014507,-0.090967,-0.041936
0.874992,-0.033253,0.014249,-0.092699,-0.045514
0.879992,-0.033722,0.014075,-0.094469,-0.046716
0.884992,-0.034199,0.013785,-0.096211,-0.052359
0.889992,-0.034685,0.013562,-0.097875,-0.053134
0.894992,-0.035179,0.013236,-0.099426,-0.057935
0.899992,-0.035681,0.013055,-0.100848,-0.058392
0.904992,-0.036189,0.011868,-0.102158,-0.050935
0.909992,-0.036703,0.011703,-0.103380,-0.052625
0.914992,-0.037224,0.011379,-0.104545,-0.056129
0.919992,-0.037750,0.011148,-0.105684,-0.056603
0.924992,-0.038282,0.010801,-0.106813,-0.058407
0.929992,-0.038819,0.010568,-0.107953,-0.060106
0.934992,-0.039363,0.010208,-0.109118,-0.062353
0.939991,-0.039912,0.009951,-0.110304,-0.064020
0.944991,-0.040467,0.009565,-0.111508,-0.066262
0.949991,-0.041028,0.009297,-0.112732,-0.067218
0.954991,-0.041595,0.008885,-0.113974,-0.069537
0.959991,-0.042169,0.008554,-0.115230,-0.074513
0.964991,-0.042749,0.008104,-0.116493,-0.075936
0.969991,-0.043335,0.007802,-0.117728,-0.078291
0.974991,-0.043927,0.007322,-0.118888,-0.083616
0.979991,-0.044525,0.007009,-0.119953,-0.085551
0.984991,-0.045128,0.006492,-0.120905,-0.087702
0.989991,-0.045735,0.006060,-0.121722,-0.095028
0.994991,-0.046345,0.005487,-0.122405,-0.096861
0.999991,-0.046959,0.005256,-0.122944,-0.093997
1.004991,-0.047575,-0.007625,-0.123349,-0.121397
1.009991,-0.048193,-0.008079,-0.123622,-0.124723
1.014991,-0.048811,-0.008834,-0.123754,-0.128550
1.019992,-0.049430,-0.009460,-0.123736,-0.127463
1.024992,-0.050048,-0.010230,-0.123569,-0.128769
1.029992,-0.050665,-0.010766,-0.123248,-0.128623
1.034992,-0.051280,-0.011543,-0.122758,-0.131233
1.039993,-0.051892,-0.012082,-0.122080,-0.127830
1.044993,-0.052500,-0.012843,-0.121195,-0.126003
1.049993,-0.053103,-0.013360,-0.120117,-0.126384
1.054993,-0.053699,-0.014117,-0.118840,-0.128524
1.059994,-0.054289,-0.014608,-0.117389,-0.128249
1.064994,-0.054872,-0.015376,-0.115795,-0.127663
1.069994,-0.055445,-0.015983,-0.114076,-0.130556
1.074994,-0.056010,-0.016770,-0.112205,-0.131303
1.079994,-0.056565,-0.017232,-0.110210,-0.129990
1.084995,-0.057110,-0.018017,-0.108124,-0.132065
1.089995,-0.057644,-0.018677,-0.105921,-0.136743
1.094995,-0.058167,-0.019494,-0.103580,-0.135433
1.099995,-0.058677,-0.020109,-0.101140,-0.138496
1.104996,-0.059175,-0.016760,-0.098335,-0.137845
1.109996,-0.059657,-0.017642,-0.095106,-0.130489
1.114996,-0.060122,-0.018427,-0.091476,-0.127747
1.119996,-0.060568,-0.018876,-0.087566,-0.129064
1.124997,-0.060993,-0.019652,-0.083471,-0.129922
1.129997,-0.061398,-0.020193,-0.079345,-0.126350
1.134997,-0.061782,-0.020949,-0.075205,-0.122726
1.139997,-0.062146,-0.021408,-0.071138,-0.127832
1.144997,-0.062490,-0.022173,-0.067170,-0.128447
1.149998,-0.062814,-0.022714,-0.063290,-0.134156
1.154998,-0.063119,-0.023519,-0.059473,-0.132811
1.159998,-0.063405,-0.024124,-0.055711,-0.137297
1.164998,-0.063673,-0.024954,-0.052040,-0.137589
1.169999,-0.063922,-0.025571,-0.048381,-0.139237
1.174999,-0.064153,-0.026400,-0.044686,-0.134379
1.179999,-0.064365,-0.027015,-0.041008,-0.135409
1.184999,-0.064559,-0.027824,-0.037302,-0.134687
1.190000,-0.064734,-0.028860,-0.033532,-0.146819
1.195000,-0.064890,-0.029731,-0.029624,-0.144030
1.200000,-0.065026,-0.030350,-0.025586,-0.145798
1.205000,-0.065142,0.001102,-0.021477,-0.001337
1.210001,-0.065237,0.001444,-0.017338,-0.006557
1.215001,-0.065312,0.001412,-0.013263,-0.004882
1.220001,-0.065366,0.001388,-0.009403,-0.003157
1.225001,-0.065402,0.001369,-0.005855,-0.002217
1.230001,-0.065422,0.001478,-0.002650,-0.008707
1.235002,-0.065426,0.001430,0.000215,-0.007052
1.240002,-0.065417,0.001350,0.002785,0.005517
1.245002,-0.065397,0.001383,0.004983,0.006426
1.250002,-0.065366,0.001427,0.006774,0.008662
1.255003,-0.065328,0.001480,0.008209,0.007437
1.260003,-0.065284,0.001619,0.009307,0.012632
1.265003,-0.065235,0.001690,0.010112,0.010893
1.270003,-0.065182,0.001438,0.010608,-0.004332
1.275004,-0.065129,0.001408,0.010823,-0.006530
1.280004,-0.065074,0.001204,0.010795,-0.013832
1.285004,-0.065021,0.001110,0.010570,-0.019304
1.290004,-0.064969,0.000918,0.010196,-0.026015
1.295004,-0.064920,0.000756,0.009724,-0.030782
1.300005,-0.064873,0.000536,0.009188,-0.035298
1.305005,-0.064828,0.006983,0.008618,-0.009585
1.310005,-0.064787,0.006673,0.008018,-0.005973
1.315005,-0.064749,0.006634,0.007421,-0.009008
1.320006,-0.064713,0.006732,0.006824,-0.013878
1.325006,-0.064681,0.006634,0.006204,-0.019821
1.330006,-0.064652,0.006666,0.005548,-0.033400
1.335006,-0.064627,0.006460,0.004830,-0.038926
1.340007,-0.064605,0.006343,0.004056,-0.050223
1.345007,-0.064587,0.006029,0.003238,-0.055732
1.350007,-0.064573,0.005809,0.002360,-0.056581
1.355007,-0.064564,0.005465,0.001420,-0.060149
1.360008,-0.064560,0.005288,0.000446,-0.058516
1.365008,-0.064561,0.004927,-0.000546,-0.063049
1.370008,-0.064566,0.004811,-0.001530,-0.060055
1.375008,-0.064577,0.004437,-0.002455,-0.065614
1.380008,-0.064592,0.004277,-0.003306,-0.064010
1.385009,-0.064611,0.003880,-0.004092,-0.070075
1.390009,-0.064633,0.004071,-0.004798,-0.057927
1.395009,-0.064659,0.003717,-0.005415,-0.061848
1.400009,-0.064688,0.003681,-0.005927,-0.057148
1.405010,-0.064719,0.004027,-0.006330,-0.042704
1.410010,-0.064751,0.003699,-0.006622,-0.043607
1.415010,-0.064785,0.003439,-0.006809,-0.042791
1.420010,-0.064819,0.003406,-0.006903,-0.051006
1.425011,-0.064854,0.003092,-0.006915,-0.056286
1.430011,-0.064888,0.002713,-0.006848,-0.050559
1.435011,-0.064922,0.002411,-0.006704,-0.052607
1.440011,-0.064955,0.002190,-0.006484,-0.051351
1.445011,-0.064987,0.001876,-0.006192,-0.055406
1.450012,-0.065017,0.001640,-0.005838,-0.060064
1.455012,-0.065045,0.001262,-0.005415,-0.065762
1.460012,-0.065070,0.000972,-0.004896,-0.070306
1.465012,-0.065093,0.000548,-0.004279,-0.071889
1.470013,-0.065112,0.000027,-0.003570,-0.084986
1.475013,-0.065128,-0.000492,-0.002776,-0.090678
1.480013,-0.065139,-0.000999,-0.001898,-0.100128
1.485013,-0.065146,-0.001605,-0.000928,-0.104517
1.490014,-0.065147,-0.001909,0.000175,-0.103036
1.495014,-0.065142,-0.002540,0.001407,-0.107093
1.500014,-0.065131,-0.002850,0.002755,-0.107370
1.505014,-0.065113,0.006188,0.004340,-0.039583
1.510015,-0.065086,0.006012,0.006153,-0.040555
1.515015,-0.065049,0.005761,0.008060,-0.044842
1.520015,-0.065003,0.005801,0.009974,-0.052328
1.525015,-0.064948,0.005486,0.011835,-0.053197
1.530015,-0.064883,0.005179,0.013601,-0.050605
1.535016,-0.064810,0.004874,0.015233,-0.050237
1.540016,-0.064730,0.004640,0.016718,-0.048597
1.545016,-0.064642,0.004342,0.018023,-0.051341
1.550016,-0.064549,0.004137,0.019123,-0.052026
1.555017,-0.064450,0.003819,0.020011,-0.054768
1.560017,-0.064348,0.003405,0.020682,-0.072691
1.565017,-0.064243,0.002962,0.021147,-0.076290
1.570017,-0.064137,0.002838,0.021443,-0.069110
1.575018,-0.064029,0.002415,0.021612,-0.073684
1.580018,-0.063920,0.001931,0.021690,-0.085386
1.585018,-0.063812,0.001413,0.021718,-0.088745
1.590018,-0.063703,0.000956,0.021737,-0.096139
1.595019,-0.063594,0.000368,0.021774,-0.101484
1.600019,-0.063485,0.000310,0.021846,-0.095059
1.605019,-0.063376,0.023689,0.021973,0.014678
1.610019,-0.063265,0.023648,0.022139,0.010885
1.615019,-0.063154,0.023703,0.022264,0.006901
1.620020,-0.063043,0.023740,0.022245,0.000583
1.625020,-0.062932,0.023745,0.021984,-0.001229
1.630020,-0.062824,0.023740,0.021410,-0.005050
1.635020,-0.062720,0.023702,0.020478,-0.011010
1.640021,-0.062621,0.023663,0.019161,-0.017635
1.645021,-0.062530,0.023546,0.017408,-0.021566
1.650021,-0.062450,0.023429,0.015199,-0.030685
1.655021,-0.062381,0.023238,0.012600,-0.036223
1.660022,-0.062327,0.022955,0.009728,-0.051253
1.665022,-0.062288,0.022632,0.006631,-0.060358
1.670022,-0.062264,0.022394,0.003339,-0.064076
1.675022,-0.062258,0.021993,-0.000032,-0.073514
1.680022,-0.062268,0.021915,-0.003467,-0.071269
1.685023,-0.062296,0.021469,-0.006904,-0.079053
1.690023,-0.062340,0.021024,-0.010309,-0.090677
1.695023,-0.062402,0.020463,-0.013658,-0.099521
1.700023,-0.062480,0.020105,-0.016940,-0.102511
1.705024,-0.062575,0.019124,-0.020199,-0.014179
1.710024,-0.062685,0.019029,-0.023436,-0.020474
1.715024,-0.062812,0.018886,-0.026659,-0.029918
1.720024,-0.062955,0.018798,-0.029913,-0.035679
1.725025,-0.063115,0.018574,-0.033231,-0.042813
1.730025,-0.063291,0.018473,-0.036620,-0.051781
1.735025,-0.063485,0.018143,-0.040131,-0.059865
1.740025,-0.063696,0.017890,-0.043718,-0.064221
1.745026,-0.063926,0.017487,-0.047378,-0.074207
1.750026,-0.064174,0.017178,-0.051061,-0.083122
1.755026,-0.064440,0.016659,-0.054726,-0.092650
1.760026,-0.064724,0.016254,-0.058286,-0.101254
1.765026,-0.065026,0.015636,-0.061753,-0.106231
1.770027,-0.065345,0.015255,-0.065011,-0.107279
1.775027,-0.065679,0.014603,-0.068048,-0.115036
1.780027,-0.066028,0.014176,-0.070867,-0.118587
1.785027,-0.066390,0.013451,-0.073472,-0.125524
1.790028,-0.066765,0.013131,-0.075853,-0.124788
1.795028,-0.067151,0.012366,-0.078049,-0.133073
1.800028,-0.067547,0.011697,-0.080029,-0.141666
1.805028,-0.067952,0.024462,-0.081707,-0.095834
1.810029,-0.068365,0.023846,-0.083076,-0.095351
1.815029,-0.068784,0.023257,-0.084212,-0.104512
1.820029,-0.069208,0.022793,-0.085199,-0.109129
1.825029,-0.069637,0.022136,-0.086072,-0.111949
1.830029,-0.070069,0.021635,-0.086867,-0.113513
1.835030,-0.070506,0.020945,-0.087620,-0.119514
1.840030,-0.070946,0.020474,-0.088351,-0.126882
1.845030,-0.071390,0.019700,-0.089061,-0.134563
1.850030,-0.071837,0.019127,-0.089763,-0.141741
1.855031,-0.072288,0.018269,-0.090463,-0.146302
1.860031,-0.072743,0.017755,-0.091120,-0.146208
1.865031,-0.073200,0.016859,-0.091696,-0.154405
1.870031,-0.073660,0.016168,-0.092162,-0.162766
1.875032,-0.074122,0.015183,-0.092484,-0.167162
1.880032,-0.074585,0.014294,-0.092624,-0.181119
1.885032,-0.075048,0.013208,-0.092546,-0.183121
1.890032,-0.075510,0.012223,-0.092225,-0.194647
1.895033,-0.075969,0.011046,-0.091615,-0.200269
1.900033,-0.076424,0.010130,-0.090675,-0.204561
1.905033,-0.076874,0.015018,-0.089410,-0.178388
1.910033,-0.077317,0.013872,-0.087829,-0.168124
1.915033,-0.077750,0.012855,-0.085986,-0.171660
1.920034,-0.078174,0.012196,-0.083929,-0.172907
1.925034,-0.078587,0.011155,-0.081671,-0.174234
1.930034,-0.078988,0.010441,-0.079248,-0.174658
1.935034,-0.079377,0.009392,-0.076705,-0.176572
1.940035,-0.079752,0.008684,-0.074029,-0.175657
1.945035,-0.080114,0.007618,-0.071227,-0.178188
1.950035,-0.080462,0.006926,-0.068303,-0.178060
1.955035,-0.080794,0.005851,-0.065193,-0.180125
1.960036,-0.081110,0.005030,-0.061923,-0.190302
1.965036,-0.081410,0.003882,-0.058550,-0.192471
1.970036,-0.081692,0.003020,-0.055014,-0.196109
1.975036,-0.081956,0.001842,-0.051387,-0.197436
1.980036,-0.082202,0.000729,-0.047694,-0.208187
1.985037,-0.082429,-0.000522,-0.043944,-0.211032
1.990037,-0.082637,-0.000937,-0.040056,-0.197269
1.995037,-0.082826,-0.002119,-0.036067,-0.197789
2.000037,-0.082994,-0.003340,-0.032031,-0.206728
2.005037,-0.083141,0.005855,-0.027543,-0.184621
2.010037,-0.083264,0.005441,-0.022507,-0.191203
2.015036,-0.083360,0.004300,-0.017112,-0.187803
2.020036,-0.083429,0.003485,-0.011516,-0.184394
2.025036,-0.083470,0.002395,-0.005825,-0.176943
2.030035,-0.083482,0.001702,-0.000130,-0.177366
2.035035,-0.083465,0.000647,0.005469,-0.173622
2.040035,-0.083422,-0.000038,0.010879,-0.176138
2.045034,-0.083351,-0.001091,0.016124,-0.173873
2.050034,-0.083256,-0.001779,0.021185,-0.170368
2.055033,-0.083135,-0.002783,0.026118,-0.164184
2.060033,-0.082990,-0.003476,0.030889,-0.165505
2.065033,-0.082821,-0.004465,0.035518,-0.162909
2.070032,-0.082630,-0.004974,0.040019,-0.156198
2.075032,-0.082417,-0.005908,0.044478,-0.154567
2.080032,-0.082181,-0.006427,0.048874,-0.148169
2.085031,-0.081924,-0.007314,0.053270,-0.145165
2.090031,-0.081644,-0.008053,0.057584,-0.147773
2.095031,-0.081344,-0.008940,0.061856,-0.149044
2.100030,-0.081022,-0.009409,0.066050,-0.144484
2.105030,-0.080679,0.011054,0.070139,0.026605
2.110029,-0.080317,0.011150,0.073963,0.027305
2.115029,-0.079936,0.011318,0.077469,0.028432
2.120029,-0.079540,0.011515,0.080473,0.024142
2.125028,-0.079130,0.011662,0.083007,0.023588
2.130028,-0.078708,0.011761,0.085050,0.020138
2.135028,-0.078278,0.011875,0.086693,0.016122
2.140027,-0.077841,0.011924,0.087895,0.021904
2.145027,-0.077399,0.012058,0.088670,0.021747
2.150027,-0.076954,0.012181,0.089044,0.023137
2.155026,-0.076509,0.012306,0.089018,0.016321
2.160026,-0.076065,0.012379,0.088593,0.012121
2.165025,-0.075624,0.012441,0.087775,0.007172
2.170025,-0.075189,0.012725,0.086590,0.014272
2.175025,-0.074760,0.012803,0.085057,0.008391
2.180024,-0.074340,0.012589,0.083239,-0.004940
2.185024,-0.073930,0.012535,0.081195,-0.015749
2.190024,-0.073531,0.012347,0.078982,-0.025330
2.195023,-0.073143,0.012175,0.076638,-0.035228
2.200023,-0.072767,0.012480,0.074153,-0.030118
2.205023,-0.072404,0.031611,0.071496,0.011522
2.210022,-0.072055,0.031429,0.068719,0.010718
2.215022,-0.071720,0.031483,0.065849,0.004924
2.220021,-0.071400,0.031526,0.062879,-0.001027
2.225021,-0.071095,0.031512,0.059735,-0.006125
2.230021,-0.070806,0.031330,0.056341,0.000135
2.235020,-0.070535,0.031322,0.052692,-0.006417
2.240020,-0.070283,0.031307,0.048745,-0.015038
2.245020,-0.070052,0.031199,0.044536,-0.024799
2.250019,-0.069843,0.031129,0.040046,-0.021136
2.255019,-0.069657,0.030982,0.035261,-0.032500
2.260019,-0.069496,0.031035,0.030258,-0.022840
2.265018,-0.069360,0.030884,0.025090,-0.029244
2.270018,-0.069250,0.030766,0.019803,-0.035631
2.275017,-0.069167,0.030547,0.014325,-0.040194
2.280017,-0.069113,0.030179,0.008720,-0.052057
2.285017,-0.069086,0.029845,0.002995,-0.062551
2.290016,-0.069088,0.029492,-0.002825,-0.070939
2.295016,-0.069120,0.029052,-0.008766,-0.078344
2.300016,-0.069182,0.028947,-0.014762,-0.078155
2.305015,-0.069276,0.037948,-0.021679,-0.047736
2.310015,-0.069408,0.038108,-0.029615,-0.061616
2.315015,-0.069582,0.037722,-0.038089,-0.071719
2.320014,-0.069798,0.037577,-0.046850,-0.082356
2.325014,-0.070059,0.037058,-0.055781,-0.095858
2.330014,-0.070365,0.036654,-0.064746,-0.102080
2.335013,-0.070716,0.036025,-0.073744,-0.109733
2.340013,-0.071111,0.035602,-0.082597,-0.120709
2.345012,-0.071550,0.034852,-0.091188,-0.130468
2.350012,-0.072031,0.034313,-0.099471,-0.146766
2.355012,-0.072552,0.033412,-0.107441,-0.156969
2.360011,-0.073113,0.032786,-0.115112,-0.162770
2.365011,-0.073710,0.031780,-0.122557,-0.176579
2.370011,-0.074345,0.030970,-0.129748,-0.189169
2.375010,-0.075014,0.029814,-0.136623,-0.198698
2.380010,-0.075717,0.029111,-0.143127,-0.201292
2.385010,-0.076451,0.027891,-0.149262,-0.206336
2.390009,-0.077215,0.027501,-0.154935,-0.196991
2.395009,-0.078005,0.026307,-0.160128,-0.204943
2.400008,-0.078820,0.025513,-0.164744,-0.210287
2.405008,-0.079656,0.020111,-0.168757,-0.206575
2.410008,-0.080510,0.019213,-0.172119,-0.211312
2.415007,-0.081379,0.017933,-0.174905,-0.217929
2.420007,-0.082261,0.017160,-0.177178,-0.222653
2.425007,-0.083152,0.015822,-0.178996,-0.224479
2.430006,-0.084052,0.014816,-0.180437,-0.218882
